trans_id,timestamp,send_account,receiver_account,amount,is_flag
T100050,2023-04-24T10:10:16.364372,ACC679077,ACC527809,1059.6,False
T4970904,2023-01-13T16:01:56.874227,ACC512959,ACC133245,14.03,True
T100726,2023-05-27T00:28:34.299947,ACC658540,ACC970177,19.44,False
T100833,2023-07-11T17:52:45.123526,ACC396176,ACC360284,52.24,False
T100470,2023-08-14T03:38:21.797737,ACC687324,ACC575976,1383.65,False
T100971,2023-02-13T03:01:38.505717,ACC628376,ACC311873,304.27,False
T100653,2023-01-08T09:06:45.595008,ACC503348,ACC565588,1292.24,False
T100399,2023-03-26T09:59:56.063819,ACC131167,ACC204441,1169.06,False
T100511,2023-02-26T17:23:10.436375,ACC104383,ACC113457,35.29,False
T100320,2023-11-04T21:23:32.494347,ACC407057,ACC593687,416.34,False
T100019,2023-02-11T18:00:54.698265,ACC256294,ACC672092,1433.12,False
T100684,2023-05-26T07:46:26.026483,ACC568802,ACC487786,95.7,False
T100035,2023-11-08T03:34:07.587904,ACC944657,ACC226935,671.66,False
T100902,2023-02-09T21:13:42.854531,ACC232235,ACC256580,819.0,False
T100827,2023-03-12T02:55:38.917799,ACC858885,ACC623382,82.46,False
T1012017,2023-08-11T13:17:11.391810,ACC331253,ACC495839,266.97,True
T100407,2023-07-27T09:54:42.704394,ACC598355,ACC547852,322.0,False
T100920,2023-02-20T02:10:14.563024,ACC716881,ACC104204,843.78,False
T100537,2023-09-19T12:32:16.507594,ACC789247,ACC779237,268.01,False
T100758,2023-08-26T21:47:23.849170,ACC594258,ACC116619,28.59,False
T1209174,2023-09-09T00:04:01.400524,ACC295474,ACC758765,340.43,True
T100245,2023-03-13T03:17:51.527162,ACC803571,ACC938504,1030.85,False
T100784,2023-08-15T11:44:24.146905,ACC719774,ACC557372,589.0,False
T100489,2023-11-06T06:13:21.395064,ACC907540,ACC831844,15.51,False
T100154,2023-04-25T14:30:25.650085,ACC420214,ACC222629,318.12,False
T100961,2023-12-15T00:24:41.143967,ACC366366,ACC457075,49.73,False
T100853,2023-01-09T13:54:33.021933,ACC410152,ACC226956,104.83,False
T100625,2023-05-24T06:23:23.050686,ACC389666,ACC424348,98.93,False
T100685,2023-05-28T18:59:19.816873,ACC648830,ACC858154,256.39,False
T100569,2023-08-30T20:46:11.372762,ACC950100,ACC845859,1123.35,False
T2471143,2023-11-08T14:01:27.434797,ACC383238,ACC618399,8.26,True
T100017,2023-06-10T15:29:48.694371,ACC837715,ACC417212,1120.17,False
T100127,2023-08-06T08:57:02.634909,ACC726822,ACC804667,1702.85,False
T100927,2023-10-15T10:41:24.559840,ACC168466,ACC714973,55.44,False
T100980,2023-03-27T21:39:11.320312,ACC966473,ACC342880,497.05,False
T3664715,2023-06-14T01:35:17.819110,ACC504611,ACC844177,252.77,True
T100190,2023-03-24T05:33:28.780094,ACC954017,ACC283869,88.56,False
T100992,2023-04-07T10:33:37.193936,ACC991417,ACC685823,17.64,False
T3326133,2023-06-03T22:10:16.798906,ACC768163,ACC906593,232.47,True
T3922720,2023-01-26T23:27:26.025122,ACC745164,ACC102750,16.88,True
T100606,2023-01-12T03:16:26.274764,ACC948340,ACC438355,139.31,False
T100180,2023-06-19T05:54:58.221699,ACC194813,ACC265271,50.59,False
T100301,2023-06-25T18:52:52.022316,ACC611559,ACC514521,108.84,False
T100496,2023-05-24T16:30:34.351591,ACC351338,ACC265603,48.42,False
T3871368,2023-06-23T11:33:57.684733,ACC236809,ACC854914,740.64,True
T2917154,2023-05-03T17:33:41.576660,ACC276585,ACC209015,29.08,True
T663072,2023-09-24T10:56:47.691493,ACC807796,ACC900196,8.09,True
T100517,2023-04-18T11:46:48.459917,ACC230738,ACC390206,1156.6,False
T3187272,2023-01-17T21:24:36.214128,ACC473458,ACC919899,64.47,True
T100476,2023-08-21T23:18:22.767544,ACC472654,ACC541457,11.5,False
T100157,2023-07-17T21:18:00.003854,ACC896922,ACC853905,109.52,False
T100016,2023-09-03T13:00:22.871266,ACC579434,ACC431535,1444.64,False
T1962617,2023-08-09T22:05:38.838799,ACC590272,ACC667088,8.57,True
T100546,2023-04-20T00:33:06.089840,ACC105404,ACC466709,378.86,False
T100658,2023-11-15T20:03:18.858902,ACC151988,ACC343974,1082.99,False
T4931350,2023-05-28T22:22:52.793304,ACC747724,ACC339246,20.96,True
T3320806,2023-05-09T10:55:17.063347,ACC336114,ACC890151,23.46,True
T4490636,2023-12-31T07:01:36.535111,ACC991752,ACC552648,467.64,True
T100959,2023-10-31T15:08:51.818680,ACC122286,ACC915811,40.78,False
T2561800,2023-11-16T11:31:26.139374,ACC783610,ACC118309,1648.07,True
T100283,2023-02-16T05:20:36.300546,ACC862427,ACC108602,423.06,False
T100797,2023-12-02T10:01:59.416103,ACC146930,ACC263503,0.01,False
T100225,2023-09-01T02:06:18.866646,ACC503572,ACC255875,1047.25,False
T100026,2023-10-27T00:23:22.377628,ACC805477,ACC425498,156.29,False
T100437,2023-08-26T13:56:21.919658,ACC353524,ACC556957,0.01,False
T3827456,2023-06-20T17:48:06.504763,ACC162640,ACC492218,24.52,True
T100229,2023-02-22T04:20:05.571394,ACC878579,ACC856609,241.31,False
T100037,2023-10-02T16:10:20.023696,ACC739979,ACC800646,66.38,False
T100749,2023-03-09T19:03:59.953377,ACC338742,ACC583187,4.86,False
T3535201,2023-04-12T03:47:35.694370,ACC865294,ACC462894,1402.07,True
T100469,2023-11-15T06:27:58.308326,ACC624629,ACC618008,728.36,False
T4254523,2023-03-08T13:20:17.430787,ACC646539,ACC160046,83.72,True
T939751,2023-09-23T07:08:56.896067,ACC935493,ACC226269,400.8,True
T100687,2023-02-16T10:59:40.401376,ACC269966,ACC645195,1090.12,False
T2973544,2023-03-28T07:38:44.013890,ACC860161,ACC921044,228.05,True
T100639,2023-01-12T17:36:40.878019,ACC266911,ACC342959,0.01,False
T4639387,2023-05-19T23:56:37.796649,ACC516797,ACC445955,688.41,True
T2990868,2023-07-07T20:40:38.759225,ACC695886,ACC953611,931.69,True
T3616170,2023-07-20T20:03:02.367712,ACC937818,ACC171919,284.23,True
T4492992,2023-05-25T03:47:45.348884,ACC922179,ACC200465,237.2,True
T100800,2023-03-15T22:54:15.762117,ACC137429,ACC591737,39.1,False
T100160,2023-10-06T19:30:31.054765,ACC511776,ACC613234,377.13,False
T100956,2023-12-04T16:05:59.858544,ACC821836,ACC495618,81.03,False
T100821,2023-03-09T11:58:04.592229,ACC183422,ACC284393,32.62,False
T3156146,2023-06-04T20:55:02.059996,ACC780963,ACC887707,1026.74,True
T100877,2023-08-14T06:59:14.741854,ACC736017,ACC315450,12.31,False
T100913,2023-03-01T10:34:36.839308,ACC660788,ACC303602,43.17,False
T100152,2023-03-10T21:44:58.075746,ACC553125,ACC514798,918.43,False
T3535263,2023-07-18T05:00:10.025511,ACC455394,ACC722323,63.72,True
T100509,2023-04-10T20:30:01.708107,ACC183902,ACC477048,154.71,False
T2494089,2023-03-15T23:08:19.287260,ACC188519,ACC747824,277.44,True
T4483657,2023-05-17T10:26:50.222842,ACC531971,ACC419763,13.37,True
T100103,2023-08-17T22:11:45.190643,ACC659392,ACC197966,100.9,False
T100586,2023-09-25T14:22:34.896135,ACC905533,ACC554153,283.33,False
T3774159,2023-05-11T06:36:54.244693,ACC114526,ACC198217,407.68,True
T3525651,2023-01-05T22:17:39.910255,ACC349294,ACC242134,2.75,True
T100053,2023-12-19T07:51:43.488465,ACC626690,ACC718849,27.64,False
T100151,2023-01-18T05:25:24.749169,ACC220675,ACC123682,15.67,False
T100403,2023-08-04T16:27:34.259363,ACC977589,ACC484208,54.0,False
T3048040,2023-02-20T15:25:38.231686,ACC867451,ACC893242,143.16,True
T100207,2023-01-09T04:39:31.146105,ACC109330,ACC597126,406.58,False
T3915707,2023-11-06T10:00:21.890260,ACC321098,ACC409015,252.31,True
T697263,2023-10-11T13:25:48.560547,ACC501136,ACC435400,413.84,True
T100008,2023-02-11T06:57:40.585720,ACC972064,ACC945964,16.0,False
T4595494,2023-05-13T00:54:51.619617,ACC718811,ACC708155,583.66,True
T3836754,2023-02-24T08:33:16.026367,ACC831964,ACC115656,512.05,True
T4119434,2023-11-22T15:34:58.532535,ACC435220,ACC886059,32.74,True
T100452,2023-06-15T23:45:07.258336,ACC846209,ACC546370,201.56,False
T100253,2023-06-01T18:00:57.173159,ACC855242,ACC218844,129.16,False
T100896,2023-10-25T15:55:58.487082,ACC534344,ACC596159,2017.75,False
T3507431,2023-08-24T01:12:13.069922,ACC329375,ACC966243,8.85,True
T100880,2023-01-18T19:17:30.797863,ACC194343,ACC841452,390.43,False
T1356987,2023-09-13T07:25:12.722400,ACC965671,ACC804472,596.98,True
T100623,2023-04-21T07:56:02.859383,ACC642985,ACC912149,209.24,False
T100345,2023-08-10T03:28:36.075654,ACC874863,ACC258477,419.22,False
T1804403,2023-11-22T08:59:30.913921,ACC532394,ACC878532,569.95,True
T100262,2023-04-16T08:28:13.759248,ACC160254,ACC911187,353.32,False
T100150,2023-04-18T21:59:10.506268,ACC221707,ACC971699,437.54,False
T100472,2023-03-14T06:38:27.322263,ACC425903,ACC165896,348.05,False
T100640,2023-12-03T17:00:43.187961,ACC741627,ACC362651,1079.95,False
T2320223,2023-03-05T19:56:47.953513,ACC647865,ACC878470,23.21,True
T2729700,2023-11-13T14:21:25.662437,ACC122124,ACC804825,1254.63,True
T100550,2023-01-06T20:33:53.453741,ACC347993,ACC154567,25.77,False
T100928,2023-06-25T21:52:06.663820,ACC239970,ACC117978,435.27,False
T100488,2023-10-09T10:51:59.600685,ACC962253,ACC463470,48.15,False
T4621717,2023-06-27T07:20:28.922962,ACC141726,ACC384029,9.76,True
T1880594,2023-11-14T11:17:35.948270,ACC219415,ACC383761,1185.3,True
T100146,2023-12-19T11:40:25.313917,ACC405605,ACC870571,20.89,False
T100402,2023-08-30T19:17:18.391341,ACC665593,ACC700005,20.0,False
T100954,2023-03-21T15:00:45.287169,ACC775312,ACC438711,158.89,False
T1355445,2023-08-15T03:22:23.618996,ACC437353,ACC472852,25.59,True
T100659,2023-08-08T16:04:14.261826,ACC214466,ACC181242,176.24,False
T100463,2023-06-13T14:48:16.414707,ACC624741,ACC313340,185.5,False
T100186,2023-05-12T05:06:43.703290,ACC344068,ACC267378,938.24,False
T4632681,2023-03-17T22:49:40.601617,ACC692979,ACC887145,1329.02,True
T3132309,2023-05-27T23:25:17.173985,ACC856074,ACC721004,11.44,True
T100608,2023-10-25T03:20:08.144302,ACC306698,ACC152072,114.79,False
T100143,2023-05-10T06:17:20.965720,ACC725920,ACC727094,32.67,False
T100751,2023-07-27T01:05:15.426471,ACC918506,ACC217791,135.96,False
T100981,2023-06-16T11:18:20.904271,ACC164056,ACC522218,115.47,False
T100197,2023-11-23T23:07:36.316675,ACC195563,ACC773045,97.45,False
T100883,2023-07-04T04:30:19.357577,ACC512935,ACC241504,275.11,False
T100279,2023-07-11T21:30:28.390124,ACC659713,ACC424703,7.75,False
T100293,2023-01-15T22:07:17.810124,ACC974991,ACC418667,1654.96,False
T4455899,2023-02-02T18:22:30.972276,ACC196735,ACC957618,78.18,True
T100400,2023-08-30T23:03:57.941339,ACC904857,ACC616096,108.78,False
T100122,2023-09-14T22:59:28.522916,ACC691573,ACC217659,1090.94,False
T2783611,2023-01-09T05:09:07.256809,ACC655394,ACC111344,8.36,True
T100202,2023-05-28T21:03:06.753098,ACC738221,ACC813884,127.78,False
T100835,2023-12-16T02:29:04.946172,ACC154970,ACC442399,214.3,False
T100246,2023-02-07T07:23:40.926238,ACC173199,ACC302897,35.64,False
T1642747,2023-05-30T20:19:15.863811,ACC795247,ACC751414,83.04,True
T1376059,2023-12-06T04:02:41.713789,ACC497626,ACC683636,9.31,True
T3407667,2023-09-13T21:28:40.688798,ACC467298,ACC894992,136.51,True
T100384,2023-03-06T10:03:45.989331,ACC844747,ACC695503,165.52,False
T100854,2023-05-06T17:09:56.119577,ACC318573,ACC418543,3.6,False
T100219,2023-02-11T17:44:59.861450,ACC621917,ACC308296,491.5,False
T100641,2023-04-03T17:51:20.501338,ACC811824,ACC399986,376.43,False
T100001,2023-08-04T01:58:02.606711,ACC895667,ACC944962,419.65,False
T100112,2023-03-12T05:16:14.562350,ACC428930,ACC539122,511.61,False
T100698,2023-11-01T13:24:15.875191,ACC158770,ACC564915,1253.53,False
T3140871,2023-01-12T06:47:50.755622,ACC244720,ACC719130,22.07,True
T100951,2023-06-21T20:43:43.548699,ACC531165,ACC930570,34.16,False
T3093067,2023-04-29T04:54:10.738865,ACC762366,ACC665880,26.3,True
T4973782,2023-12-24T10:13:29.021819,ACC385160,ACC268658,576.87,True
T100441,2023-12-18T04:52:39.021978,ACC784196,ACC870267,25.5,False
T1466205,2023-12-29T03:28:20.138449,ACC487448,ACC360917,270.27,True
T100663,2023-09-11T13:19:14.320395,ACC868394,ACC529838,16.99,False
T1191162,2023-01-05T12:30:55.228187,ACC768839,ACC474305,32.76,True
T2255279,2023-06-16T10:12:54.402969,ACC808286,ACC575094,1152.24,True
T2644355,2023-11-01T14:13:09.242123,ACC883672,ACC543275,1256.05,True
T100317,2023-11-25T05:13:37.781511,ACC103704,ACC752801,33.45,False
T100648,2023-11-24T22:00:19.237906,ACC468877,ACC303052,12.65,False
T100709,2023-02-28T06:43:44.710492,ACC593670,ACC676537,42.9,False
T100972,2023-08-18T23:35:28.739938,ACC999507,ACC873566,16.71,False
T100627,2023-04-23T03:59:46.847858,ACC469366,ACC792325,1044.15,False
T100632,2023-04-10T10:43:53.905163,ACC212248,ACC449682,1007.77,False
T3090471,2023-09-11T06:58:16.722711,ACC940791,ACC491283,12.4,True
T4276051,2023-06-19T08:10:56.453277,ACC802478,ACC924673,1593.46,True
T2949408,2023-08-11T23:06:03.279651,ACC338658,ACC654818,429.94,True
T893574,2023-05-14T14:27:48.333610,ACC863244,ACC633737,978.54,True
T100795,2023-05-21T22:44:10.262859,ACC663886,ACC154982,68.65,False
T100645,2023-04-06T15:19:06.529461,ACC901883,ACC162276,417.96,False
T4359325,2023-12-27T08:50:28.047978,ACC356565,ACC256643,7.81,True
T100556,2023-12-11T13:19:32.541297,ACC459554,ACC416120,43.32,False
T100681,2023-10-25T05:50:36.872693,ACC787106,ACC520217,141.52,False
T100577,2023-10-30T03:44:32.045720,ACC157327,ACC942362,15.11,False
T4441428,2023-04-12T06:14:02.371671,ACC872868,ACC548050,5.43,True
T5067018,2023-10-17T23:42:52.778710,ACC684908,ACC814309,202.05,True
T1365148,2023-09-17T06:20:37.812447,ACC180357,ACC391843,38.25,True
T100524,2023-02-12T07:26:38.744764,ACC216793,ACC193469,35.74,False
T2138241,2023-02-18T21:22:07.947674,ACC682564,ACC600033,1189.04,True
T100540,2023-05-07T22:42:52.198676,ACC810737,ACC927061,115.04,False
T4354362,2023-07-19T13:56:39.985508,ACC984004,ACC209506,1184.66,True
T100748,2023-08-05T00:43:15.093279,ACC309709,ACC689128,422.78,False
T4040661,2023-06-17T07:18:56.519192,ACC744346,ACC104853,11.56,True
T100484,2023-09-18T17:23:06.038675,ACC828246,ACC606773,160.02,False
T100095,2023-08-09T02:29:27.231910,ACC671971,ACC408036,19.81,False
T4937877,2023-01-23T03:43:33.416528,ACC787669,ACC131381,13.43,True
T100563,2023-12-11T12:47:25.143724,ACC779020,ACC395744,1640.72,False
T3961932,2023-05-18T07:17:09.184768,ACC398591,ACC136859,9.87,True
T100742,2023-10-06T10:26:06.843951,ACC419439,ACC199161,93.02,False
T100863,2023-12-03T16:36:33.568860,ACC940145,ACC323934,328.83,False
T100891,2023-02-04T12:20:27.280028,ACC389155,ACC513557,177.56,False
T1750155,2023-01-13T14:14:41.729640,ACC790374,ACC620318,18.2,True
T100206,2023-05-06T23:37:16.585532,ACC885342,ACC971230,1269.41,False
T100392,2023-01-17T04:08:45.259897,ACC800015,ACC110771,645.07,False
T100794,2023-08-11T21:38:59.812319,ACC621786,ACC924558,6.43,False
T100870,2023-04-01T06:45:07.948101,ACC851872,ACC383891,376.32,False
T100397,2023-09-11T19:31:30.491437,ACC877447,ACC276919,904.34,False
T100766,2023-10-13T22:55:09.822565,ACC773492,ACC126648,586.32,False
T2959607,2023-11-23T11:23:38.078451,ACC468095,ACC252396,730.16,True
T2476493,2023-04-27T20:44:31.461559,ACC851963,ACC225175,230.64,True
T3963112,2023-11-26T16:06:50.193958,ACC289418,ACC527713,380.9,True
T100642,2023-05-12T18:45:15.761079,ACC695900,ACC673131,86.16,False
T100612,2023-01-18T21:30:34.908226,ACC178687,ACC376537,8.98,False
T100960,2023-10-12T19:29:14.071775,ACC144206,ACC302310,1319.44,False
T100725,2023-11-26T00:01:12.078075,ACC434918,ACC907927,13.59,False
T100683,2023-03-23T15:56:09.260661,ACC688247,ACC392089,7.7,False
T100098,2023-08-26T09:09:07.392761,ACC218959,ACC127172,250.97,False
T100804,2023-07-25T21:21:14.800294,ACC906035,ACC694495,1166.76,False
T100406,2023-03-16T11:24:20.055577,ACC988494,ACC925386,1251.18,False
T100502,2023-12-08T12:42:27.877371,ACC548665,ACC226672,787.31,False
T4385505,2023-09-12T20:24:38.409354,ACC564760,ACC743178,15.3,True
T1282926,2023-03-07T08:25:36.644655,ACC787484,ACC930716,753.19,True
T100929,2023-01-24T02:35:51.721724,ACC352943,ACC396551,18.97,False
T100779,2023-01-07T01:31:24.294334,ACC710110,ACC425611,20.11,False
T100200,2023-03-16T12:48:46.413204,ACC255061,ACC974625,25.51,False
T100134,2023-03-26T16:57:47.389639,ACC973844,ACC357666,35.05,False
T4330172,2023-12-03T11:48:08.805150,ACC277686,ACC232451,170.2,True
T100040,2023-03-21T14:31:46.003212,ACC389930,ACC859782,12.27,False
T1234942,2023-12-02T13:59:21.335165,ACC693929,ACC666530,351.86,True
T100230,2023-02-09T21:01:40.606458,ACC148759,ACC764000,1062.84,False
T100378,2023-02-28T23:35:28.636159,ACC143150,ACC432006,234.02,False
T100288,2023-12-26T03:28:45.220955,ACC893454,ACC464189,122.26,False
T100418,2023-07-09T07:21:54.740185,ACC900234,ACC236412,39.21,False
T100391,2023-02-17T14:42:42.807651,ACC545440,ACC824375,1387.78,False
T100592,2023-12-22T10:28:54.714859,ACC115069,ACC488241,13.36,False
T4837120,2023-06-26T16:25:34.131221,ACC903140,ACC223815,3.28,True
T4385287,2023-06-06T20:28:47.931345,ACC869057,ACC920008,88.51,True
T100647,2023-07-15T11:28:05.316019,ACC815067,ACC816801,1493.91,False
T2376235,2023-07-31T18:10:28.338369,ACC125442,ACC489519,113.8,True
T100520,2023-07-08T19:38:47.955159,ACC297064,ACC103281,13.37,False
T100064,2023-06-12T14:32:08.633993,ACC997004,ACC480303,1142.37,False
T100014,2023-03-11T13:30:19.142152,ACC161324,ACC707314,1283.35,False
T3750541,2023-06-18T01:53:17.165454,ACC390933,ACC620255,0.01,True
T1573698,2023-06-26T04:08:20.952523,ACC912299,ACC785284,1460.17,True
T100492,2023-03-15T03:13:44.102946,ACC397604,ACC315893,74.91,False
T100379,2023-04-21T01:39:48.891656,ACC524214,ACC623676,349.22,False
T100187,2023-08-06T05:28:15.241545,ACC831514,ACC476211,563.47,False
T100763,2023-04-02T12:03:44.045931,ACC293595,ACC865492,86.93,False
T100216,2023-06-17T01:54:52.174239,ACC725339,ACC649577,5.36,False
T100791,2023-05-08T14:42:47.614514,ACC718771,ACC643674,114.38,False
T4122401,2023-05-14T20:40:13.322117,ACC730947,ACC921853,8.16,True
T100878,2023-09-19T05:49:11.843182,ACC497875,ACC729602,41.21,False
T100337,2023-04-18T04:34:06.602518,ACC706005,ACC568881,0.01,False
T100719,2023-12-30T22:29:06.923162,ACC639009,ACC665347,310.02,False
T100295,2023-06-01T08:07:38.046151,ACC551504,ACC966286,58.77,False
T4516185,2023-10-10T04:57:23.570087,ACC278860,ACC252720,1906.86,True
T3431778,2023-08-14T16:36:53.688502,ACC441402,ACC666225,0.01,True
T100455,2023-10-16T22:56:39.916958,ACC921866,ACC718265,8.37,False
T3244463,2023-08-03T15:53:12.605203,ACC880505,ACC110332,15.67,True
T100815,2023-11-07T22:58:29.119189,ACC638362,ACC393859,1393.61,False
T100269,2023-10-01T23:29:01.750456,ACC156778,ACC651273,157.3,False
T100995,2023-12-17T15:50:59.446208,ACC987729,ACC256957,2130.27,False
T100201,2023-02-24T20:13:47.041430,ACC710981,ACC895216,607.98,False
T100161,2023-08-02T08:55:50.056681,ACC197666,ACC866437,185.23,False
T100729,2023-08-23T21:28:56.354553,ACC978576,ACC447350,0.01,False
T100401,2023-04-26T07:32:18.862445,ACC564053,ACC581984,1137.06,False
T100702,2023-04-10T19:43:22.633990,ACC285715,ACC409258,22.76,False
T3351079,2023-06-01T20:38:25.929827,ACC345130,ACC643362,260.39,True
T100565,2023-12-16T15:43:51.506439,ACC668716,ACC871889,24.72,False
T1130794,2023-02-20T13:41:08.645959,ACC117915,ACC767684,402.4,True
T4596469,2023-11-09T11:23:22.656455,ACC259562,ACC140145,917.74,True
T4671663,2023-01-04T07:33:52.606517,ACC150811,ACC457334,31.45,True
T100205,2023-06-17T01:29:25.166551,ACC838862,ACC308781,91.85,False
T100034,2023-09-13T18:18:47.333219,ACC275939,ACC735324,149.59,False
T100775,2023-07-30T05:28:46.544794,ACC901144,ACC350205,8.25,False
T100508,2023-12-09T15:17:05.471725,ACC196216,ACC282112,902.47,False
T2653028,2023-05-03T13:05:34.851679,ACC489812,ACC470352,84.11,True
T100091,2023-08-31T13:53:33.371736,ACC648913,ACC478120,603.02,False
T1982307,2023-11-02T20:34:41.706293,ACC594183,ACC469718,72.22,True
T100897,2023-04-16T08:27:21.957667,ACC943610,ACC272904,41.0,False
T100564,2023-11-29T07:59:16.947843,ACC205102,ACC859490,182.32,False
T3447182,2023-10-27T20:32:36.580665,ACC135177,ACC573487,58.49,True
T100776,2023-07-26T22:18:24.396753,ACC761149,ACC444941,1365.34,False
T100241,2023-09-30T18:45:49.078464,ACC124906,ACC581532,42.39,False
T100013,2023-03-03T07:53:07.184005,ACC604740,ACC324130,34.58,False
T100315,2023-06-16T12:14:35.682749,ACC311741,ACC576769,817.59,False
T100600,2023-02-09T10:59:29.341774,ACC374721,ACC289401,1694.65,False
T100387,2023-04-28T14:24:23.530149,ACC242079,ACC474745,562.66,False
T2489821,2023-08-20T00:29:00.963415,ACC193457,ACC627640,24.7,True
T100166,2023-06-11T14:16:15.333713,ACC323404,ACC758589,307.87,False
T100840,2023-07-06T01:08:31.328590,ACC516474,ACC323114,208.82,False
T100020,2023-05-10T19:13:29.421207,ACC526117,ACC750810,413.32,False
T100646,2023-11-21T13:39:47.627323,ACC235753,ACC383648,1159.45,False
T2898062,2023-12-07T10:09:42.515066,ACC700103,ACC198812,196.26,True
T100831,2023-08-16T16:47:50.261953,ACC654943,ACC614788,6.24,False
T3327083,2023-01-23T06:26:28.902187,ACC887840,ACC411382,490.13,True
T100562,2023-03-17T06:19:38.001721,ACC946969,ACC999910,62.39,False
T4887273,2023-09-14T21:17:52.971681,ACC804120,ACC508493,1978.82,True
T100686,2023-04-09T02:56:57.434260,ACC891714,ACC689729,9.06,False
T100957,2023-11-20T10:20:36.016298,ACC426346,ACC733016,1920.97,False
T100189,2023-05-18T05:39:18.840709,ACC514812,ACC714483,856.08,False
T100975,2023-12-21T09:48:05.339102,ACC312511,ACC575913,225.72,False
T100699,2023-06-02T20:28:39.561045,ACC802169,ACC164470,953.99,False
T100510,2023-06-06T02:00:00.852122,ACC895720,ACC414815,238.09,False
T3000342,2023-08-06T23:52:26.874201,ACC614283,ACC836798,762.5,True
T100474,2023-10-13T16:58:51.816885,ACC941363,ACC563385,1024.26,False
T100856,2023-08-09T22:36:45.060227,ACC136010,ACC438556,19.91,False
T100747,2023-02-07T20:36:49.191466,ACC459338,ACC389455,93.87,False
T100252,2023-07-08T22:25:00.522436,ACC956934,ACC461792,126.57,False
T100021,2023-05-20T16:03:55.763817,ACC593554,ACC333238,311.77,False
T3673087,2023-11-15T04:15:32.300020,ACC931886,ACC703413,162.16,True
T100459,2023-10-31T14:05:21.218058,ACC565808,ACC188759,26.33,False
T4254416,2023-10-31T05:19:39.759412,ACC582714,ACC431766,98.11,True
T100276,2023-10-13T12:19:57.228407,ACC884225,ACC715429,1.58,False
T100955,2023-12-18T05:04:54.643289,ACC916749,ACC679390,743.47,False
T4204741,2023-05-18T20:55:29.676093,ACC161888,ACC802673,255.76,True
T100385,2023-10-16T23:04:59.647095,ACC375436,ACC414750,41.54,False
T100805,2023-08-13T01:27:01.709232,ACC767625,ACC577085,448.59,False
T100343,2023-06-16T08:20:40.565522,ACC701846,ACC869460,49.26,False
T100769,2023-09-21T17:45:26.622591,ACC100370,ACC178507,18.76,False
T4178300,2023-02-20T01:46:44.146433,ACC461324,ACC453601,7.49,True
T100130,2023-10-22T03:35:56.979707,ACC689704,ACC532723,51.32,False
T100871,2023-06-16T16:42:09.205202,ACC711931,ACC961046,22.74,False
T2625887,2023-11-17T08:38:01.921848,ACC622389,ACC416549,1067.47,True
T2128980,2023-04-08T14:48:06.882538,ACC700712,ACC587773,1272.88,True
T100087,2023-07-22T12:46:36.947705,ACC845957,ACC986982,591.25,False
T100330,2023-02-27T14:39:54.322293,ACC115997,ACC753205,1055.12,False
T3388601,2023-05-04T20:04:18.338155,ACC420761,ACC230969,4.88,True
T100466,2023-01-07T17:03:41.895257,ACC240221,ACC777844,135.02,False
T100121,2023-05-15T10:41:04.528230,ACC329772,ACC240057,30.74,False
T3056988,2023-10-01T09:45:29.199641,ACC361870,ACC148487,135.89,True
T3352346,2023-12-07T22:51:52.482814,ACC401947,ACC665097,48.23,True
T2284527,2023-01-17T19:01:30.497333,ACC905017,ACC160890,2115.61,True
T4702172,2023-07-12T16:13:21.268705,ACC738324,ACC389834,682.78,True
T100860,2023-01-09T03:54:33.917565,ACC827514,ACC486178,1487.14,False
T4979443,2023-05-25T00:58:51.198042,ACC706576,ACC238983,198.26,True
